[run number],reproducable?,rnd-seed,which-map,land-use-change-decision,sim-time,price_scenario,price-fluctuation-percent,historical_smoothing,LUT-0-folder,LUT-0-price,LUT-0-price-mu,LUT-0-price-sd,LUT-1-folder,LUT-1-price,LUT-1-price-mu,LUT-1-price-sd,consumption-on?,consumption_base,consumption_frac_cash,consumption_frac_wealth,heterogeneous-hhs?,learning-spillover?,setup-hh-network,hh-nw-param1,hh-nw-param2,spillover-share,h_debt_years_max_bankrupt,landmarket?,buyer_pool_n,immigrant_probability,land_price_increase,immigrant-xp-bonus,immigrant-wealth-factor,initial-wealth-distribution,init-wealth-correction-factor,wealth-log-mean,wealth-log-sd,wealth-constant,min-wealth,time-horizon,discount-rate,land_price,external_income,rent_rate_capital_lend,rent_rate_capital_borrow,rent_rate_land,hh_age_alpha,hh_age_lambda,hh_age_min,hh_age_max,age_generation,takeover_prob,ecol_biodiv_interval,biodiv_birds,biodiv_plants,biodiv_invest_objective,allow-fallow?,go-once-profiler?,SHOW-OUTPUT?,write-maps?,write-hh-data-to-file?,export-view?,show-homebases?,show-roads?,idrunnum,[step],lut0.carbon,lut1.carbon,lut0.price,lut1.price,lut0.fraction,lut1.fraction,lut0.yield.sum,lut1.yield.sum,lut0.yield.mean,lut1.yield.mean,hh.count,hh.count.immigrant,hh.area.sum,hh.area.mean,hh.consumption.sum,hh.consumption.mean,p.sar,p.tinput.sum,p.tinput.mean,p.capitalstock.sum,p.capitalstock.mean,area_under_agriculture,siminputrow
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,14,2193.8597582609714,12838.211659010974,90,1100,0.12017434620174346,0.8798256537982565,1691.15,1426.49,17.435,14.706,97,0,1598,16.474,8131.601561702628,8131.601561702628,0,78361.71950375898,7.836171950375898,250156.7514736032,25.01567514736032,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,15,1792.697940634013,13290.98574377903,90,1100,0.0971357409713574,0.9028642590286424,1353.85,1439.388,13.957,14.839,97,0,1598,16.474,8401.275232655134,8401.275232655134,0,71816.71950375898,7.181671950375899,244707.62674831325,24.470762674831324,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,16,1690.0673021950438,13835.389355962565,90,1100,0.0896637608966376,0.9103362391033624,1230.55,1455.834,12.686,15.009,97,0,1598,16.474,8669.840769104183,8669.840769104183,0,70159.21950375898,7.0159219503758985,245778.00455942765,24.577800455942764,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,17,1211.2799506464385,14062.627757671304,90,1100,0.06351183063511831,0.9364881693648816,858.55,1474.937,8.943,15.364,96,0,1595,16.615,8993.911567779405,8993.911567779405,0,63064.219503759,6.3064219503759,238937.22188818624,23.893722188818625,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,18,620.6982132223902,13943.573952354329,90,1100,0.0323785803237858,0.9676214196762142,426.05,1486.512,4.438,15.485,96,0,1595,16.615,9205.499173977929,9205.499173977929,0,54076.719503758985,5.4076719503758985,229104.70203759667,22.910470203759665,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,19,151.80863515259483,13827.125004231862,90,1100,0.00809464508094645,0.9919053549190536,92.9,1524.943,0.968,15.885,96,0,1595,16.615,9428.53732842331,9428.53732842331,0,48099.21950375899,4.809921950375899,223646.1611062802,22.36461611062802,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,20,68.1917254962446,13488.145753206178,90,1100,0.0037359900373599,0.99626400996264,32.8,1518.211,0.342,15.815,96,0,1595,16.615,9631.603429205234,9631.603429205234,0,46054.219503758985,4.605421950375899,224302.1742584705,22.43021742584705,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,21,17.52101983889864,13722.591920438888,90,1100,0.0012453300124533,0.9987546699875468,0,1550.875,0,16.155,96,0,1595,16.615,9853.314946763076,9853.314946763076,0,46214.21950375899,4.6214219503758995,228392.03285145448,22.839203285145448,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,22,17.52101983889864,14079.444449397448,90,1100,0.0012453300124533,0.9987546699875468,0,1557.933,0,16.228,96,0,1595,16.615,10059.213244972298,10059.213244972298,0,46139.219503758985,4.613921950375898,232678.29919680805,23.267829919680803,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,23,17.52101983889864,14621.94203970318,90,1100,0.0012453300124533,0.9987546699875468,0,1619.664,0,16.871,96,0,1595,16.615,10304.067144055078,10304.067144055078,0,48351.71950375899,4.835171950375899,236854.96627910397,23.685496627910396,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,24,17.52101983889864,15005.351451613302,90,1100,0.0012453300124533,0.9987546699875468,0,1700.158,0,17.71,96,0,1595,16.615,10578.4361040792,10578.4361040792,0,51239.219503758985,5.123921950375898,238667.76345275168,23.866776345275166,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,25,17.52101983889864,15190.934953498649,90,1100,0.0012453300124533,0.9987546699875468,0,1759.169,0,18.325,96,0,1595,16.615,10856.922397180657,10856.922397180657,0,53114.219503758985,5.311421950375898,238542.68196945067,23.854268196945068,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,26,17.52101983889864,15660.31276732227,90,1100,0.0012453300124533,0.9987546699875468,0,1819.926,0,18.958,96,0,1595,16.615,11150.504986977352,11150.504986977352,0,55026.719503758985,5.502671950375898,239877.2387608455,23.98772387608455,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,27,17.52101983889864,15786.814744194317,90,1100,0.0012453300124533,0.9987546699875468,0,1820.5,0,18.964,96,0,1595,16.615,11407.89356967099,11407.89356967099,0,54464.21950375899,5.446421950375899,239209.5023937881,23.92095023937881,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,28,17.52101983889864,16225.086786429483,90,1100,0.0012453300124533,0.9987546699875468,0,1827.303,0,19.034,96,0,1595,16.615,11658.4900796832,11658.4900796832,0,54276.71950375899,5.427671950375899,241049.2724147292,24.10492724147292,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,29,17.52101983889864,16470.66757580961,90,1100,0.0012453300124533,0.9987546699875468,0,1811.148,0,18.866,96,0,1595,16.615,11881.855136186025,11881.855136186025,0,53226.719503758985,5.322671950375899,241308.3296363927,24.130832963639275,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,30,17.52101983889864,16726.214000274118,90,1100,0.0012453300124533,0.9987546699875468,0,1807.631,0,18.829,96,0,1595,16.615,12098.623820033266,12098.623820033266,0,52776.719503758985,5.277671950375899,241431.6461155084,24.14316461155084,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,31,17.52101983889864,16938.23780351882,90,1100,0.0012453300124533,0.9987546699875468,0,1817.639,0,18.934,96,0,1595,16.615,12315.914446269722,12315.914446269722,0,52926.719503758985,5.292671950375898,241284.15057652103,24.128415057652106,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,32,17.52101983889864,17236.738201631208,90,1100,0.0012453300124533,0.9987546699875468,0,1818.038,0,18.938,96,0,1595,16.615,12518.700338635725,12518.700338635725,0,52776.719503759,5.2776719503758995,241697.87806891452,24.169787806891453,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,33,17.52101983889864,17786.705378105078,90,1100,0.0012453300124533,0.9987546699875468,0,1856.503,0,19.339,96,0,1595,16.615,12742.138517413085,12742.138517413085,0,54314.21950375899,5.431421950375899,243246.72634818667,24.32467263481867,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,34,17.52101983889864,18082.283499402387,90,1100,0.0012453300124533,0.9987546699875468,0,1860.243,0,19.378,96,0,1595,16.615,12941.428321191655,12941.428321191655,0,54501.719503758985,5.450171950375898,242067.62776835257,24.206762776835255,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,35,17.52101983889864,18394.509388568316,90,1100,0.0012453300124533,0.9987546699875468,0,1875.353,0,19.535,96,0,1595,16.615,13140.752731471017,13140.752731471017,0,55251.71950375898,5.525171950375897,239793.83723646431,23.979383723646432,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,36,17.52101983889864,18802.68603092346,90,1100,0.0012453300124533,0.9987546699875468,0,1892.064,0,19.709,96,0,1595,16.615,13336.9322237879,13336.9322237879,0,56189.219503758985,5.618921950375898,236416.4981375515,23.64164981375515,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,37,17.52101983889864,18826.723872993905,90,1100,0.0012453300124533,0.9987546699875468,0,1885.25,0,19.638,96,0,1595,16.615,13508.57975294932,13508.57975294932,0,56189.219503758985,5.618921950375898,229822.08785137621,22.98220878513762,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,38,17.52101983889864,18788.839243494655,90,1100,0.0012453300124533,0.9987546699875468,0,1866.502,0,19.443,96,0,1595,16.615,13657.69998352924,13657.69998352924,0,55739.21950375899,5.573921950375899,224114.8460705464,22.41148460705464,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,39,17.52101983889864,18979.468128160537,90,1100,0.0012453300124533,0.9987546699875468,0,1840.591,0,19.173,96,0,1595,16.615,13784.434829453869,13784.434829453869,0,55176.71950375899,5.517671950375899,220526.19393210945,22.052619393210943,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,40,17.52101983889864,18604.35629830395,90,1100,0.0012453300124533,0.9987546699875468,0,1794.669,0,18.694,96,0,1595,16.615,13875.655696850074,13875.655696850074,0,53789.219503758985,5.378921950375898,214600.3662930404,21.46003662930404,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,41,17.52101983889864,18686.987477999744,90,1100,0.0012453300124533,0.9987546699875468,0,1772.634,0,18.465,96,0,1595,16.615,13959.944723110137,13959.944723110137,0,53526.71950375899,5.352671950375899,212115.39658728612,21.21153965872861,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,42,17.52101983889864,16562.602787804288,90,1100,0.0012453300124533,0.9987546699875468,0,1617.78,0,16.852,96,0,1595,16.615,13920.531801043133,13920.531801043133,0,47376.719503758985,4.737671950375899,200231.45827903037,20.023145827903036,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,43,17.52101983889864,16220.202463014004,90,1100,0.0012453300124533,0.9987546699875468,0,1594.678,0,16.611,96,0,1595,16.615,13925.683289137718,13925.683289137718,0,46776.719503758985,4.677671950375898,204364.77184253812,20.43647718425381,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,44,17.52101983889864,15910.176903847372,90,1100,0.0012453300124533,0.9987546699875468,0,1577.491,0,16.432,96,0,1595,16.615,13928.882398010552,13928.882398010552,0,46401.719503759,4.6401719503759,205094.0835013154,20.50940835013154,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,45,17.52101983889864,15702.323573344223,90,1100,0.0012453300124533,0.9987546699875468,0,1550.416,0,16.15,96,0,1595,16.615,13914.692189758449,13914.692189758449,0,45651.719503759,4.5651719503759,207124.1863640211,20.71241863640211,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,46,17.52101983889864,15523.96754571622,90,1100,0.0012453300124533,0.9987546699875468,0,1558.762,0,16.237,96,0,1595,16.615,13915.97816242611,13915.97816242611,0,46326.719503758985,4.632671950375898,208885.76284252488,20.888576284252487,401.5,1
5,FALSE,3478436,hundred-farmers3,only-one-field-per-year,50,constant_prices,10,0,oilpalm,90,1.9,1.9,rubber,1100,11,11,TRUE,1000,0.1,0.05,FALSE,FALSE,hh-nw-kernel-distance,10,50,1,5,FALSE,20,0.5,0.05,[0 0],1,log-normal,10,7,1,10000,30,10,0.1,750,500,0.1,0.1,0.1,14.24,0.31,18,80,40,0.5,1,none,none,general,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C0_withoutLandmarket_-1312779815_1,47,17.52101983889864,15540.513563131544,90,1100,0.0012453300124533,0.9987546699875468,0,1545.906,0,16.103,96,0,1595,16.615,13903.061808985613,13903.061808985613,0,46176.719503758985,4.6176719503758985,211825.4611263158,21.182546112631577,401.5,1
